market_time,stock,open,close,high,low,volume,volume_weighted_avg_price
2024-12-17 18:26:00,AAPL,253.01,252.99,253.01,252.99,600.0,253.0039
2024-12-17 18:27:00,AAPL,253.1,253.1,253.1,253.1,422.0,253.0898
2024-12-17 18:29:00,AAPL,253.08,253.1,253.1,253.08,1093.0,253.0619
2024-12-17 18:30:00,AAPL,253.11,253.08,253.11,253.08,729.0,253.0869
2024-12-17 18:33:00,AAPL,253.1849,253.1849,253.1849,253.1849,138.0,253.1788
2024-12-17 18:35:00,AAPL,253.17,253.17,253.17,253.17,284.0,253.162
2024-12-17 18:39:00,AAPL,253.2,253.22,253.22,253.2,995.0,253.2044
2024-12-17 18:48:00,AAPL,253.2355,253.2355,253.2355,253.2355,165.0,253.2068
2024-12-17 18:54:00,AAPL,253.1,253.1,253.1,253.1,815.0,253.1068
2024-12-17 19:02:00,AAPL,253.22,253.1742,253.22,253.1742,395.0,253.1649
2024-12-17 19:04:00,AAPL,253.2,253.2,253.2,253.2,208.0,253.169
2024-12-17 19:05:00,AAPL,253.18,253.18,253.18,253.18,193.0,253.1723
2024-12-17 19:06:00,AAPL,253.18,253.23,253.23,253.18,729.0,253.2052
2024-12-17 19:07:00,AAPL,253.23,253.28,253.28,253.23,895.0,253.2474
2024-12-17 19:11:00,AAPL,253.3,253.3,253.3,253.3,511.0,253.2919
2024-12-17 19:12:00,AAPL,253.25,253.25,253.25,253.25,184.0,253.2755
2024-12-17 19:14:00,AAPL,253.31,253.31,253.31,253.26,679.0,253.295
2024-12-17 19:21:00,AAPL,253.06,253.0767,253.0767,253.06,696.0,253.0694
2024-12-17 19:23:00,AAPL,253.12,253.12,253.12,253.12,130.0,253.1389
2024-12-17 19:26:00,AAPL,253.3699,253.1106,253.3699,253.1106,2180.0,253.3468
2024-12-17 19:28:00,AAPL,253.3,253.3,253.3,253.3,233.0,253.2972
2024-12-17 19:34:00,AAPL,253.27,253.27,253.27,253.27,403.0,253.252
2024-12-17 19:35:00,AAPL,253.28,253.28,253.28,253.28,139.0,253.276
2024-12-17 19:36:00,AAPL,253.2898,253.27,253.2898,253.27,223.0,253.2706
2024-12-17 19:38:00,AAPL,253.27,253.2987,253.2987,253.27,1182.0,253.2912
2024-12-17 19:40:00,AAPL,253.22,253.22,253.22,253.22,266.0,253.2178
2024-12-17 19:41:00,AAPL,253.3,253.3,253.3,253.3,1398.0,253.2933
2024-12-17 19:45:00,AAPL,253.37,253.12,253.37,253.12,1173.0,253.3467
2024-12-17 19:49:00,AAPL,253.2107,253.2107,253.2107,253.2107,176.0,253.2155
2024-12-17 19:51:00,AAPL,253.31,253.3,253.31,253.3,734.0,253.3055
2024-12-17 19:52:00,AAPL,253.3,253.3,253.3,253.3,592.0,253.2903
2024-12-17 19:58:00,AAPL,253.32,253.1793,253.32,253.1793,719.0,253.2377
2024-12-17 19:59:00,AAPL,253.2977,253.39,253.39,253.2977,1687.0,253.3281
